=== DVD Bounce Heading Selection ===
DVD heading selections so far: 5
Successful interaction entries: 2
Completed 30 s interactions: 2
Abandoned before interaction: 0
Abandoned after interaction: 0
Cooldown ignored detections: 17
Current human phase: APPROACH
Reposition commits: 0
Settle successes: 2

Open beam rule: inf OR range >= 4.5000 m
Minimum accepted sector width: 18.0000 deg
Sector edge margin: 8.0000 deg
Preferred bounce band: +/-55.0000 to +/-150.0000 deg
Fallback bounce band: +/-35.0000 to +/-165.0000 deg

Accepted open sectors: 2
Widest open sector beams: 208
Preferred left candidates: 116
Preferred right candidates: 102
Fallback candidates: 288

=== Result ===
Selected behaviour: preferred random side-bounce
Selected side: right/negative
Selected index: 123
Selected angle: -118.4144 deg
Representative range: 4.7639 m

=== Laser Scan Values ===
  [ 290]  angle= -34.7983 deg  range=2.6326 m  open=no  preferred=no
  [ 291]  angle= -34.2976 deg  range=2.6335 m  open=no  preferred=no
  [ 292]  angle= -33.7969 deg  range=2.6347 m  open=no  preferred=no
  [ 293]  angle= -33.2962 deg  range=2.6361 m  open=no  preferred=no
  [ 294]  angle= -32.7955 deg  range=2.6377 m  open=no  preferred=no
  [ 295]  angle= -32.2948 deg  range=2.6394 m  open=no  preferred=no
  [ 296]  angle= -31.7941 deg  range=2.6414 m  open=no  preferred=no
  [ 297]  angle= -31.2934 deg  range=2.6436 m  open=no  preferred=no
  [ 298]  angle= -30.7928 deg  range=2.6460 m  open=no  preferred=no
  [ 299]  angle= -30.2921 deg  range=2.6486 m  open=no  preferred=no
  [ 300]  angle= -29.7914 deg  range=2.6514 m  open=no  preferred=no
  [ 301]  angle= -29.2907 deg  range=2.6544 m  open=no  preferred=no
  [ 302]  angle= -28.7900 deg  range=2.6577 m  open=no  preferred=no
  [ 303]  angle= -28.2893 deg  range=2.6611 m  open=no  preferred=no
  [ 304]  angle= -27.7886 deg  range=2.6648 m  open=no  preferred=no
  [ 305]  angle= -27.2879 deg  range=2.6686 m  open=no  preferred=no
  [ 306]  angle= -26.7872 deg  range=2.6727 m  open=no  preferred=no
  [ 307]  angle= -26.2865 deg  range=2.6770 m  open=no  preferred=no
  [ 308]  angle= -25.7858 deg  range=2.6816 m  open=no  preferred=no
  [ 309]  angle= -25.2851 deg  range=2.6863 m  open=no  preferred=no
  [ 310]  angle= -24.7844 deg  range=2.6913 m  open=no  preferred=no
  [ 311]  angle= -24.2837 deg  range=2.6964 m  open=no  preferred=no
  [ 312]  angle= -23.7830 deg  range=2.7019 m  open=no  preferred=no
  [ 313]  angle= -23.2823 deg  range=2.7075 m  open=no  preferred=no
  [ 314]  angle= -22.7816 deg  range=2.7134 m  open=no  preferred=no
  [ 315]  angle= -22.2809 deg  range=2.7195 m  open=no  preferred=no
  [ 316]  angle= -21.7802 deg  range=2.7258 m  open=no  preferred=no
  [ 317]  angle= -21.2795 deg  range=2.7324 m  open=no  preferred=no
  [ 318]  angle= -20.7789 deg  range=2.7392 m  open=no  preferred=no
  [ 319]  angle= -20.2782 deg  range=2.7463 m  open=no  preferred=no
  [ 320]  angle= -19.7775 deg  range=2.7536 m  open=no  preferred=no
  [ 321]  angle= -19.2768 deg  range=2.7612 m  open=no  preferred=no
  [ 322]  angle= -18.7761 deg  range=2.7690 m  open=no  preferred=no
  [ 323]  angle= -18.2754 deg  range=2.7771 m  open=no  preferred=no
  [ 324]  angle= -17.7747 deg  range=2.7854 m  open=no  preferred=no
  [ 325]  angle= -17.2740 deg  range=2.7941 m  open=no  preferred=no
  [ 326]  angle= -16.7733 deg  range=2.8029 m  open=no  preferred=no
  [ 327]  angle= -16.2726 deg  range=2.8121 m  open=no  preferred=no
  [ 328]  angle= -15.7719 deg  range=2.8215 m  open=no  preferred=no
  [ 329]  angle= -15.2712 deg  range=2.8312 m  open=no  preferred=no
  [ 330]  angle= -14.7705 deg  range=2.8412 m  open=no  preferred=no
  [ 331]  angle= -14.2698 deg  range=2.8514 m  open=no  preferred=no
  [ 332]  angle= -13.7691 deg  range=2.8620 m  open=no  preferred=no
  [ 333]  angle= -13.2684 deg  range=2.8729 m  open=no  preferred=no
  [ 334]  angle= -12.7677 deg  range=2.8841 m  open=no  preferred=no
  [ 335]  angle= -12.2670 deg  range=2.8955 m  open=no  preferred=no
  [ 336]  angle= -11.7663 deg  range=2.9073 m  open=no  preferred=no
  [ 337]  angle= -11.2657 deg  range=2.9194 m  open=no  preferred=no
  [ 338]  angle= -10.7650 deg  range=2.9319 m  open=no  preferred=no
  [ 339]  angle= -10.2643 deg  range=2.9447 m  open=no  preferred=no
  [ 340]  angle=  -9.7636 deg  range=2.9578 m  open=no  preferred=no
  [ 341]  angle=  -9.2629 deg  range=2.9712 m  open=no  preferred=no
  [ 342]  angle=  -8.7622 deg  range=2.9850 m  open=no  preferred=no
  [ 343]  angle=  -8.2615 deg  range=2.9992 m  open=no  preferred=no
  [ 344]  angle=  -7.7608 deg  range=3.0137 m  open=no  preferred=no
  [ 345]  angle=  -7.2601 deg  range=3.0287 m  open=no  preferred=no
  [ 346]  angle=  -6.7594 deg  range=3.0439 m  open=no  preferred=no
  [ 347]  angle=  -6.2587 deg  range=3.0596 m  open=no  preferred=no
  [ 348]  angle=  -5.7580 deg  range=3.0757 m  open=no  preferred=no
  [ 349]  angle=  -5.2573 deg  range=3.0922 m  open=no  preferred=no
  [ 350]  angle=  -4.7566 deg  range=3.1091 m  open=no  preferred=no
  [ 351]  angle=  -4.2559 deg  range=3.1264 m  open=no  preferred=no
  [ 352]  angle=  -3.7552 deg  range=2.0170 m  open=no  preferred=no
  [ 353]  angle=  -3.2545 deg  range=1.9859 m  open=no  preferred=no
  [ 354]  angle=  -2.7538 deg  range=1.9715 m  open=no  preferred=no
  [ 355]  angle=  -2.2531 deg  range=1.9670 m  open=no  preferred=no
  [ 356]  angle=  -1.7524 deg  range=1.9713 m  open=no  preferred=no
  [ 357]  angle=  -1.2518 deg  range=1.9797 m  open=no  preferred=no
  [ 358]  angle=  -0.7511 deg  range=1.9947 m  open=no  preferred=no
  [ 359]  angle=  -0.2504 deg  range=2.0332 m  open=no  preferred=no
  [ 360]  angle=   0.2503 deg  range=3.3033 m  open=no  preferred=no
  [ 361]  angle=   0.7510 deg  range=3.3255 m  open=no  preferred=no
  [ 362]  angle=   1.2517 deg  range=3.3483 m  open=no  preferred=no
  [ 363]  angle=   1.7524 deg  range=3.3716 m  open=no  preferred=no
  [ 364]  angle=   2.2531 deg  range=3.3955 m  open=no  preferred=no
  [ 365]  angle=   2.7538 deg  range=3.4200 m  open=no  preferred=no
  [ 366]  angle=   3.2545 deg  range=3.4452 m  open=no  preferred=no
  [ 367]  angle=   3.7552 deg  range=3.4709 m  open=no  preferred=no
  [ 368]  angle=   4.2559 deg  range=3.4974 m  open=no  preferred=no
  [ 369]  angle=   4.7566 deg  range=3.5245 m  open=no  preferred=no
  [ 370]  angle=   5.2573 deg  range=3.5523 m  open=no  preferred=no
  [ 371]  angle=   5.7580 deg  range=3.5808 m  open=no  preferred=no
  [ 372]  angle=   6.2587 deg  range=3.6101 m  open=no  preferred=no
  [ 373]  angle=   6.7594 deg  range=3.6402 m  open=no  preferred=no
  [ 374]  angle=   7.2601 deg  range=3.6710 m  open=no  preferred=no
  [ 375]  angle=   7.7608 deg  range=3.7026 m  open=no  preferred=no
  [ 376]  angle=   8.2615 deg  range=3.7351 m  open=no  preferred=no
  [ 377]  angle=   8.7621 deg  range=3.7684 m  open=no  preferred=no
  [ 378]  angle=   9.2628 deg  range=3.8026 m  open=no  preferred=no
  [ 379]  angle=   9.7635 deg  range=3.8378 m  open=no  preferred=no
  [ 380]  angle=  10.2642 deg  range=3.8739 m  open=no  preferred=no
  [ 381]  angle=  10.7649 deg  range=3.9110 m  open=no  preferred=no
  [ 382]  angle=  11.2656 deg  range=3.9491 m  open=no  preferred=no
  [ 383]  angle=  11.7663 deg  range=3.9883 m  open=no  preferred=no
  [ 384]  angle=  12.2670 deg  range=4.0286 m  open=no  preferred=no
  [ 385]  angle=  12.7677 deg  range=4.0700 m  open=no  preferred=no
  [ 386]  angle=  13.2684 deg  range=4.1125 m  open=no  preferred=no
  [ 387]  angle=  13.7691 deg  range=4.1563 m  open=no  preferred=no
  [ 388]  angle=  14.2698 deg  range=4.2014 m  open=no  preferred=no
  [ 389]  angle=  14.7705 deg  range=4.2478 m  open=no  preferred=no
  [ 390]  angle=  15.2712 deg  range=4.2956 m  open=no  preferred=no
  [ 391]  angle=  15.7719 deg  range=4.3447 m  open=no  preferred=no
  [ 392]  angle=  16.2726 deg  range=4.3954 m  open=no  preferred=no
  [ 393]  angle=  16.7733 deg  range=4.4476 m  open=no  preferred=no
  [ 394]  angle=  17.2740 deg  range=4.5014 m  open=yes  preferred=no
  [ 395]  angle=  17.7747 deg  range=4.5568 m  open=yes  preferred=no
  [ 396]  angle=  18.2754 deg  range=4.6140 m  open=yes  preferred=no
  [ 397]  angle=  18.7760 deg  range=4.6731 m  open=yes  preferred=no
  [ 398]  angle=  19.2767 deg  range=4.7340 m  open=yes  preferred=no
  [ 399]  angle=  19.7774 deg  range=4.7969 m  open=yes  preferred=no
  [ 400]  angle=  20.2781 deg  range=4.8618 m  open=yes  preferred=no
  [ 401]  angle=  20.7788 deg  range=4.9290 m  open=yes  preferred=no
  [ 402]  angle=  21.2795 deg  range=4.9984 m  open=yes  preferred=no
  [ 403]  angle=  21.7802 deg  range=5.0701 m  open=yes  preferred=no
  [ 404]  angle=  22.2809 deg  range=5.1444 m  open=yes  preferred=no
  [ 405]  angle=  22.7816 deg  range=5.2213 m  open=yes  preferred=no
  [ 406]  angle=  23.2823 deg  range=5.3009 m  open=yes  preferred=no
  [ 407]  angle=  23.7830 deg  range=5.3834 m  open=yes  preferred=no
  [ 408]  angle=  24.2837 deg  range=5.4689 m  open=yes  preferred=no
  [ 409]  angle=  24.7844 deg  range=5.5577 m  open=yes  preferred=no
  [ 410]  angle=  25.2851 deg  range=5.6498 m  open=yes  preferred=no
  [ 411]  angle=  25.7858 deg  range=5.7243 m  open=yes  preferred=no
  [ 412]  angle=  26.2865 deg  range=5.6989 m  open=yes  preferred=no
  [ 413]  angle=  26.7872 deg  range=5.6741 m  open=yes  preferred=no
  [ 414]  angle=  27.2879 deg  range=5.6500 m  open=yes  preferred=no
  [ 415]  angle=  27.7886 deg  range=5.6265 m  open=yes  preferred=no
  [ 416]  angle=  28.2893 deg  range=5.6036 m  open=yes  preferred=no
  [ 417]  angle=  28.7899 deg  range=5.5813 m  open=yes  preferred=no
  [ 418]  angle=  29.2906 deg  range=5.5597 m  open=yes  preferred=no
  [ 419]  angle=  29.7913 deg  range=5.5386 m  open=yes  preferred=no
  [ 420]  angle=  30.2920 deg  range=5.5181 m  open=yes  preferred=no
  [ 421]  angle=  30.7927 deg  range=5.4982 m  open=yes  preferred=no
  [ 422]  angle=  31.2934 deg  range=5.4788 m  open=yes  preferred=no
  [ 423]  angle=  31.7941 deg  range=5.4600 m  open=yes  preferred=no
  [ 424]  angle=  32.2948 deg  range=5.4417 m  open=yes  preferred=no
  [ 425]  angle=  32.7955 deg  range=5.4239 m  open=yes  preferred=no
  [ 426]  angle=  33.2962 deg  range=5.4067 m  open=yes  preferred=no
  [ 427]  angle=  33.7969 deg  range=5.3900 m  open=yes  preferred=no
  [ 428]  angle=  34.2976 deg  range=5.3739 m  open=yes  preferred=no
  [ 429]  angle=  34.7983 deg  range=5.3582 m  open=yes  preferred=no
  [ 430]  angle=  35.2990 deg  range=5.3430 m  open=yes  preferred=no
  [ 431]  angle=  35.7997 deg  range=5.3283 m  open=yes  preferred=no
  [ 432]  angle=  36.3004 deg  range=5.3141 m  open=yes  preferred=no
  [ 433]  angle=  36.8011 deg  range=5.3004 m  open=yes  preferred=no
  [ 434]  angle=  37.3018 deg  range=inf m  open=yes  preferred=no
  [ 435]  angle=  37.8025 deg  range=inf m  open=yes  preferred=no
  [ 436]  angle=  38.3032 deg  range=inf m  open=yes  preferred=no
  [ 437]  angle=  38.8038 deg  range=inf m  open=yes  preferred=no
  [ 438]  angle=  39.3045 deg  range=inf m  open=yes  preferred=no
  [ 439]  angle=  39.8052 deg  range=inf m  open=yes  preferred=no
  [ 440]  angle=  40.3059 deg  range=inf m  open=yes  preferred=no
  [ 441]  angle=  40.8066 deg  range=inf m  open=yes  preferred=no
  [ 442]  angle=  41.3073 deg  range=inf m  open=yes  preferred=no
  [ 443]  angle=  41.8080 deg  range=inf m  open=yes  preferred=no
  [ 444]  angle=  42.3087 deg  range=inf m  open=yes  preferred=no
  [ 445]  angle=  42.8094 deg  range=inf m  open=yes  preferred=no
  [ 446]  angle=  43.3101 deg  range=inf m  open=yes  preferred=no
  [ 447]  angle=  43.8108 deg  range=5.1557 m  open=yes  preferred=no
  [ 448]  angle=  44.3115 deg  range=5.1486 m  open=yes  preferred=no
  [ 449]  angle=  44.8122 deg  range=5.1419 m  open=yes  preferred=no
  [ 450]  angle=  45.3129 deg  range=5.1356 m  open=yes  preferred=no
  [ 451]  angle=  45.8136 deg  range=5.1297 m  open=yes  preferred=no
  [ 452]  angle=  46.3143 deg  range=5.1242 m  open=yes  preferred=no
  [ 453]  angle=  46.8150 deg  range=5.1192 m  open=yes  preferred=no
  [ 454]  angle=  47.3157 deg  range=5.1145 m  open=yes  preferred=no
  [ 455]  angle=  47.8164 deg  range=5.1102 m  open=yes  preferred=no
  [ 456]  angle=  48.3171 deg  range=5.1063 m  open=yes  preferred=no
  [ 457]  angle=  48.8177 deg  range=5.1028 m  open=yes  preferred=no
  [ 458]  angle=  49.3184 deg  range=5.0997 m  open=yes  preferred=no
  [ 459]  angle=  49.8191 deg  range=5.0970 m  open=yes  preferred=no
  [ 460]  angle=  50.3198 deg  range=5.0947 m  open=yes  preferred=no
  [ 461]  angle=  50.8205 deg  range=5.0928 m  open=yes  preferred=no
  [ 462]  angle=  51.3212 deg  range=5.0913 m  open=yes  preferred=no
  [ 463]  angle=  51.8219 deg  range=5.0902 m  open=yes  preferred=no
  [ 464]  angle=  52.3226 deg  range=5.0894 m  open=yes  preferred=no
  [ 465]  angle=  52.8233 deg  range=5.0890 m  open=yes  preferred=no
  [ 466]  angle=  53.3240 deg  range=5.0891 m  open=yes  preferred=no
  [ 467]  angle=  53.8247 deg  range=5.0895 m  open=yes  preferred=no
  [ 468]  angle=  54.3254 deg  range=5.0903 m  open=yes  preferred=no
  [ 469]  angle=  54.8261 deg  range=5.0915 m  open=yes  preferred=no
  [ 470]  angle=  55.3268 deg  range=5.0931 m  open=yes  preferred=yes
  [ 471]  angle=  55.8275 deg  range=5.0951 m  open=yes  preferred=yes
  [ 472]  angle=  56.3282 deg  range=5.0974 m  open=yes  preferred=yes
  [ 473]  angle=  56.8289 deg  range=5.1002 m  open=yes  preferred=yes
  [ 474]  angle=  57.3296 deg  range=5.1033 m  open=yes  preferred=yes
  [ 475]  angle=  57.8303 deg  range=5.1069 m  open=yes  preferred=yes
  [ 476]  angle=  58.3309 deg  range=5.1108 m  open=yes  preferred=yes
  [ 477]  angle=  58.8316 deg  range=5.1152 m  open=yes  preferred=yes
  [ 478]  angle=  59.3323 deg  range=5.1199 m  open=yes  preferred=yes
  [ 479]  angle=  59.8330 deg  range=5.1250 m  open=yes  preferred=yes
  [ 480]  angle=  60.3337 deg  range=5.1306 m  open=yes  preferred=yes
  [ 481]  angle=  60.8344 deg  range=5.1365 m  open=yes  preferred=yes
  [ 482]  angle=  61.3351 deg  range=5.1429 m  open=yes  preferred=yes
  [ 483]  angle=  61.8358 deg  range=5.1496 m  open=yes  preferred=yes
  [ 484]  angle=  62.3365 deg  range=5.1568 m  open=yes  preferred=yes
  [ 485]  angle=  62.8372 deg  range=5.1644 m  open=yes  preferred=yes
  [ 486]  angle=  63.3379 deg  range=5.1724 m  open=yes  preferred=yes
  [ 487]  angle=  63.8386 deg  range=5.1808 m  open=yes  preferred=yes
  [ 488]  angle=  64.3393 deg  range=5.1897 m  open=yes  preferred=yes
  [ 489]  angle=  64.8400 deg  range=5.1990 m  open=yes  preferred=yes
  [ 490]  angle=  65.3407 deg  range=5.2087 m  open=yes  preferred=yes
  [ 491]  angle=  65.8414 deg  range=5.2188 m  open=yes  preferred=yes
  [ 492]  angle=  66.3421 deg  range=5.2294 m  open=yes  preferred=yes
  [ 493]  angle=  66.8428 deg  range=5.2404 m  open=yes  preferred=yes
  [ 494]  angle=  67.3435 deg  range=5.2519 m  open=yes  preferred=yes
  [ 495]  angle=  67.8442 deg  range=5.2638 m  open=yes  preferred=yes
  [ 496]  angle=  68.3448 deg  range=5.2762 m  open=yes  preferred=yes
  [ 497]  angle=  68.8455 deg  range=5.2891 m  open=yes  preferred=yes
  [ 498]  angle=  69.3462 deg  range=5.3024 m  open=yes  preferred=yes
  [ 499]  angle=  69.8469 deg  range=5.3162 m  open=yes  preferred=yes
  [ 500]  angle=  70.3476 deg  range=5.3305 m  open=yes  preferred=yes
  [ 501]  angle=  70.8483 deg  range=5.3452 m  open=yes  preferred=yes
  [ 502]  angle=  71.3490 deg  range=5.3605 m  open=yes  preferred=yes
  [ 503]  angle=  71.8497 deg  range=5.3763 m  open=yes  preferred=yes
  [ 504]  angle=  72.3504 deg  range=5.3925 m  open=yes  preferred=yes
  [ 505]  angle=  72.8511 deg  range=5.4093 m  open=yes  preferred=yes
  [ 506]  angle=  73.3518 deg  range=5.4266 m  open=yes  preferred=yes
  [ 507]  angle=  73.8525 deg  range=5.4444 m  open=yes  preferred=yes
  [ 508]  angle=  74.3532 deg  range=5.4628 m  open=yes  preferred=yes
  [ 509]  angle=  74.8539 deg  range=5.4817 m  open=yes  preferred=yes
  [ 510]  angle=  75.3546 deg  range=5.5011 m  open=yes  preferred=yes
  [ 511]  angle=  75.8553 deg  range=5.5211 m  open=yes  preferred=yes
  [ 512]  angle=  76.3560 deg  range=5.5417 m  open=yes  preferred=yes
  [ 513]  angle=  76.8567 deg  range=5.5629 m  open=yes  preferred=yes
  [ 514]  angle=  77.3574 deg  range=5.5847 m  open=yes  preferred=yes
  [ 515]  angle=  77.8581 deg  range=5.6070 m  open=yes  preferred=yes
  [ 516]  angle=  78.3587 deg  range=5.6300 m  open=yes  preferred=yes
  [ 517]  angle=  78.8594 deg  range=5.6536 m  open=yes  preferred=yes
  [ 518]  angle=  79.3601 deg  range=5.6778 m  open=yes  preferred=yes
  [ 519]  angle=  79.8608 deg  range=5.7027 m  open=yes  preferred=yes
  [ 520]  angle=  80.3615 deg  range=5.7282 m  open=yes  preferred=yes
  [ 521]  angle=  80.8622 deg  range=5.7544 m  open=yes  preferred=yes
  [ 522]  angle=  81.3629 deg  range=5.7813 m  open=yes  preferred=yes
  [ 523]  angle=  81.8636 deg  range=5.8089 m  open=yes  preferred=yes
  [ 524]  angle=  82.3643 deg  range=5.8372 m  open=yes  preferred=yes
  [ 525]  angle=  82.8650 deg  range=5.8662 m  open=yes  preferred=yes
  [ 526]  angle=  83.3657 deg  range=5.8960 m  open=yes  preferred=yes
  [ 527]  angle=  83.8664 deg  range=5.9265 m  open=yes  preferred=yes
  [ 528]  angle=  84.3671 deg  range=5.9578 m  open=yes  preferred=yes
  [ 529]  angle=  84.8678 deg  range=5.9899 m  open=yes  preferred=yes
  [ 530]  angle=  85.3685 deg  range=6.0228 m  open=yes  preferred=yes
  [ 531]  angle=  85.8692 deg  range=6.0565 m  open=yes  preferred=yes
  [ 532]  angle=  86.3699 deg  range=6.0911 m  open=yes  preferred=yes
  [ 533]  angle=  86.8706 deg  range=6.1266 m  open=yes  preferred=yes
  [ 534]  angle=  87.3713 deg  range=6.1629 m  open=yes  preferred=yes
  [ 535]  angle=  87.8720 deg  range=6.2001 m  open=yes  preferred=yes
  [ 536]  angle=  88.3726 deg  range=6.2383 m  open=yes  preferred=yes
  [ 537]  angle=  88.8733 deg  range=6.2774 m  open=yes  preferred=yes
  [ 538]  angle=  89.3740 deg  range=6.3176 m  open=yes  preferred=yes
  [ 539]  angle=  89.8747 deg  range=6.3587 m  open=yes  preferred=yes
  [ 540]  angle=  90.3754 deg  range=6.4008 m  open=yes  preferred=yes
  [ 541]  angle=  90.8761 deg  range=6.4440 m  open=yes  preferred=yes
  [ 542]  angle=  91.3768 deg  range=6.4883 m  open=yes  preferred=yes
  [ 543]  angle=  91.8775 deg  range=6.5337 m  open=yes  preferred=yes
  [ 544]  angle=  92.3782 deg  range=6.5767 m  open=yes  preferred=yes
  [ 545]  angle=  92.8789 deg  range=6.5076 m  open=yes  preferred=yes
  [ 546]  angle=  93.3796 deg  range=6.4404 m  open=yes  preferred=yes
  [ 547]  angle=  93.8803 deg  range=6.3751 m  open=yes  preferred=yes
  [ 548]  angle=  94.3810 deg  range=6.3115 m  open=yes  preferred=yes
  [ 549]  angle=  94.8817 deg  range=6.2497 m  open=yes  preferred=yes
  [ 550]  angle=  95.3824 deg  range=6.1895 m  open=yes  preferred=yes
  [ 551]  angle=  95.8831 deg  range=6.1310 m  open=yes  preferred=yes
  [ 552]  angle=  96.3838 deg  range=6.0740 m  open=yes  preferred=yes
  [ 553]  angle=  96.8845 deg  range=6.0185 m  open=yes  preferred=yes
  [ 554]  angle=  97.3852 deg  range=5.9645 m  open=yes  preferred=yes
  [ 555]  angle=  97.8859 deg  range=5.9118 m  open=yes  preferred=yes
  [ 556]  angle=  98.3865 deg  range=5.8606 m  open=yes  preferred=yes
  [ 557]  angle=  98.8872 deg  range=5.8106 m  open=yes  preferred=yes
  [ 558]  angle=  99.3879 deg  range=5.7620 m  open=yes  preferred=yes
  [ 559]  angle=  99.8886 deg  range=5.7146 m  open=yes  preferred=yes
  [ 560]  angle= 100.3893 deg  range=5.6683 m  open=yes  preferred=yes
  [ 561]  angle= 100.8900 deg  range=5.6233 m  open=yes  preferred=yes
  [ 562]  angle= 101.3907 deg  range=5.5794 m  open=yes  preferred=yes
  [ 563]  angle= 101.8914 deg  range=5.5366 m  open=yes  preferred=yes
  [ 564]  angle= 102.3921 deg  range=5.4948 m  open=yes  preferred=yes
  [ 565]  angle= 102.8928 deg  range=5.4541 m  open=yes  preferred=yes
  [ 566]  angle= 103.3935 deg  range=5.4144 m  open=yes  preferred=yes
  [ 567]  angle= 103.8942 deg  range=5.3757 m  open=yes  preferred=yes
  [ 568]  angle= 104.3949 deg  range=5.3380 m  open=yes  preferred=yes
  [ 569]  angle= 104.8956 deg  range=5.3011 m  open=yes  preferred=yes
  [ 570]  angle= 105.3963 deg  range=5.2652 m  open=yes  preferred=yes
  [ 571]  angle= 105.8970 deg  range=5.2301 m  open=yes  preferred=yes
  [ 572]  angle= 106.3977 deg  range=5.1960 m  open=yes  preferred=yes
  [ 573]  angle= 106.8984 deg  range=5.1626 m  open=yes  preferred=yes
  [ 574]  angle= 107.3991 deg  range=5.1301 m  open=yes  preferred=yes
  [ 575]  angle= 107.8998 deg  range=5.0983 m  open=yes  preferred=yes
  [ 576]  angle= 108.4004 deg  range=5.0673 m  open=yes  preferred=yes
  [ 577]  angle= 108.9011 deg  range=5.0371 m  open=yes  preferred=yes
  [ 578]  angle= 109.4018 deg  range=5.0077 m  open=yes  preferred=yes
  [ 579]  angle= 109.9025 deg  range=4.9789 m  open=yes  preferred=yes
  [ 580]  angle= 110.4032 deg  range=4.9509 m  open=yes  preferred=yes
  [ 581]  angle= 110.9039 deg  range=4.9235 m  open=yes  preferred=yes
  [ 582]  angle= 111.4046 deg  range=4.8968 m  open=yes  preferred=yes
  [ 583]  angle= 111.9053 deg  range=4.8708 m  open=yes  preferred=yes
  [ 584]  angle= 112.4060 deg  range=4.8454 m  open=yes  preferred=yes
  [ 585]  angle= 112.9067 deg  range=4.8206 m  open=yes  preferred=yes
  [ 586]  angle= 113.4074 deg  range=4.7965 m  open=yes  preferred=yes
  [ 587]  angle= 113.9081 deg  range=4.7729 m  open=yes  preferred=yes
  [ 588]  angle= 114.4088 deg  range=4.7500 m  open=yes  preferred=yes
  [ 589]  angle= 114.9095 deg  range=4.7276 m  open=yes  preferred=yes
  [ 590]  angle= 115.4102 deg  range=4.7058 m  open=yes  preferred=yes
  [ 591]  angle= 115.9109 deg  range=4.6846 m  open=yes  preferred=yes
  [ 592]  angle= 116.4116 deg  range=4.6639 m  open=yes  preferred=yes
  [ 593]  angle= 116.9123 deg  range=4.6437 m  open=yes  preferred=yes
  [ 594]  angle= 117.4130 deg  range=4.6241 m  open=yes  preferred=yes
  [ 595]  angle= 117.9137 deg  range=4.6049 m  open=yes  preferred=yes
  [ 596]  angle= 118.4143 deg  range=4.5863 m  open=yes  preferred=yes
  [ 597]  angle= 118.9150 deg  range=4.5682 m  open=yes  preferred=yes
  [ 598]  angle= 119.4157 deg  range=4.5506 m  open=yes  preferred=yes
  [ 599]  angle= 119.9164 deg  range=4.5334 m  open=yes  preferred=yes
  [ 600]  angle= 120.4171 deg  range=4.5167 m  open=yes  preferred=yes
  [ 601]  angle= 120.9178 deg  range=4.5005 m  open=yes  preferred=yes
  [ 602]  angle= 121.4185 deg  range=4.4848 m  open=no  preferred=yes
  [ 603]  angle= 121.9192 deg  range=4.4695 m  open=no  preferred=yes
  [ 604]  angle= 122.4199 deg  range=4.4546 m  open=no  preferred=yes
  [ 605]  angle= 122.9206 deg  range=4.4402 m  open=no  preferred=yes
  [ 606]  angle= 123.4213 deg  range=4.4262 m  open=no  preferred=yes
  [ 607]  angle= 123.9220 deg  range=4.4126 m  open=no  preferred=yes
  [ 608]  angle= 124.4227 deg  range=4.3995 m  open=no  preferred=yes
  [ 609]  angle= 124.9234 deg  range=4.3867 m  open=no  preferred=yes
  [ 610]  angle= 125.4241 deg  range=4.3744 m  open=no  preferred=yes
  [ 611]  angle= 125.9248 deg  range=4.3624 m  open=no  preferred=yes
  [ 612]  angle= 126.4255 deg  range=4.3509 m  open=no  preferred=yes
  [ 613]  angle= 126.9262 deg  range=4.3398 m  open=no  preferred=yes
  [ 614]  angle= 127.4269 deg  range=4.3290 m  open=no  preferred=yes
  [ 615]  angle= 127.9276 deg  range=4.3186 m  open=no  preferred=yes
  [ 616]  angle= 128.4282 deg  range=4.3086 m  open=no  preferred=yes
  [ 617]  angle= 128.9289 deg  range=4.2990 m  open=no  preferred=yes
  [ 618]  angle= 129.4296 deg  range=4.2897 m  open=no  preferred=yes
  [ 619]  angle= 129.9303 deg  range=4.2808 m  open=no  preferred=yes
  [ 620]  angle= 130.4310 deg  range=4.2723 m  open=no  preferred=yes
  [ 621]  angle= 130.9317 deg  range=4.2641 m  open=no  preferred=yes
  [ 622]  angle= 131.4324 deg  range=4.2563 m  open=no  preferred=yes
  [ 623]  angle= 131.9331 deg  range=4.2489 m  open=no  preferred=yes
  [ 624]  angle= 132.4338 deg  range=4.2418 m  open=no  preferred=yes
  [ 625]  angle= 132.9345 deg  range=4.2350 m  open=no  preferred=yes
  [ 626]  angle= 133.4352 deg  range=4.2286 m  open=no  preferred=yes
  [ 627]  angle= 133.9359 deg  range=4.2225 m  open=no  preferred=yes
  [ 628]  angle= 134.4366 deg  range=4.2167 m  open=no  preferred=yes
  [ 629]  angle= 134.9373 deg  range=4.2113 m  open=no  preferred=yes
  [ 630]  angle= 135.4380 deg  range=4.2063 m  open=no  preferred=yes
  [ 631]  angle= 135.9387 deg  range=4.2015 m  open=no  preferred=yes
  [ 632]  angle= 136.4394 deg  range=4.1971 m  open=no  preferred=yes
  [ 633]  angle= 136.9401 deg  range=4.1931 m  open=no  preferred=yes
  [ 634]  angle= 137.4408 deg  range=4.1893 m  open=no  preferred=yes
  [ 635]  angle= 137.9414 deg  range=inf m  open=yes  preferred=yes
  [ 636]  angle= 138.4421 deg  range=inf m  open=yes  preferred=yes
  [ 637]  angle= 138.9428 deg  range=inf m  open=yes  preferred=yes
  [ 638]  angle= 139.4435 deg  range=inf m  open=yes  preferred=yes
